timestamp,machine_id,temperature_C,vibration_level,machine_runtime_hours,inventory_level_units,pending_orders,supplier_id,supplier_lead_time_days,supplier_quality_score,supplier_reliability_index,fuel_price_index,port_delay_days,market_demand_index,weather_disruption_score,risk_probability,risk_label
51:40.0,MCH_123,69.28904573,33.83707294,181.224913,471,346,SUP_146,6.779671767,81.80314978,0.877685876,1.013928296,1.171123654,0.609482129,9.641242446,0.667404996,Medium
51:40.0,MCH_186,70.55994508,48.30084354,118.3491585,540,504,SUP_117,3.982474254,93.22176959,0.88197241,1.202387148,1.108757568,0.62576178,9.178732217,0.591029674,Medium
51:40.0,MCH_116,71.09151888,47.1166319,135.3722127,512,119,SUP_143,3.630384726,77.72919929,0.91601775,0.918299298,2.066468078,0.86145511,2.177061469,0.71486988,Medium
51:40.0,MCH_106,74.36564568,40.02962281,70.28975764,1353,172,SUP_141,4.143217384,88.2782914,0.978418678,1.375390766,0.607016308,0.546064787,2.700395306,0.329790351,Low
51:40.0,MCH_169,71.00620083,46.84881419,152.4909843,466,164,SUP_116,3.351299447,73.24094841,0.826436538,1.385569693,0.245845084,0.547381701,8.574884076,0.376018413,Low
51:40.0,MCH_165,72.11504011,30.12285533,106.2640881,930,502,SUP_114,3.897710398,77.8645239,0.72276163,0.976907115,2.870013052,0.97213917,0.586276122,1,High
51:40.0,MCH_184,83.45265424,56.89238355,186.6214562,566,256,SUP_137,4.040849819,76.09664456,0.916157666,1.38416357,2.66412531,0.676870936,4.985039695,0.962292917,High
51:40.0,MCH_106,68.93843006,36.57585059,135.46557,549,207,SUP_113,6.844013776,70.33654413,0.783901674,1.295872223,1.294530987,0.530149975,8.964075161,0.65469634,Medium
51:40.0,MCH_189,73.45000403,58.91553497,105.9633811,365,595,SUP_102,2.881984315,73.88585148,0.768762669,1.326058981,1.789736864,0.768495369,7.81279308,0.832793282,High
51:40.0,MCH_195,62.96975421,26.48897475,143.2918155,780,582,SUP_106,5.152086982,74.55976454,0.740714992,1.486528392,1.903433634,0.925046654,1.829208688,0.760596857,High
51:40.0,MCH_66,67.30194768,37.06191776,137.2783429,1089,300,SUP_120,2.246949883,71.25685256,0.789405311,1.269512151,3.617423078,0.77134658,0.630370221,1,High
51:40.0,MCH_244,78.66951744,48.73709895,86.9933922,772,279,SUP_150,6.612486951,87.84610487,0.933287636,1.157279446,1.317930778,0.445778644,6.564266543,0.596442252,Medium
51:40.0,MCH_148,70.37272457,38.77465234,147.6556378,451,468,SUP_128,6.168482086,92.26098679,0.713361133,1.481133095,1.025175131,0.541199301,2.829120269,0.48775041,Low
51:40.0,MCH_105,76.13949916,58.37380801,111.1944152,301,265,SUP_104,2.131680231,70.37298978,0.778214647,1.444414274,4.740250055,0.752559845,2.91069947,1,High
51:40.0,MCH_165,73.39162735,22.29361863,175.4364442,1448,490,SUP_130,2.868200957,70.91571903,0.728301632,1.313499941,3.000710096,0.919903996,7.892058907,1,High
51:40.0,MCH_57,70.89382987,58.20898193,153.3038429,1114,121,SUP_146,2.141178805,70.71377775,0.890592269,1.249287652,1.412416627,0.821134423,2.765367243,0.575931988,Medium
51:40.0,MCH_149,64.414275,36.52967549,103.1291623,1116,400,SUP_116,2.411669321,77.36720463,0.979129848,1.262478944,2.835278115,0.481595604,1.245078801,0.9404287,High
51:40.0,MCH_166,67.01611853,52.18379315,137.7489393,1164,467,SUP_125,2.545912356,91.60739703,0.752039749,1.297537778,1.625554957,0.430708575,3.920072561,0.704329495,Medium
51:40.0,MCH_80,66.07635524,54.44388856,190.9357784,996,520,SUP_124,2.787040813,85.25410044,0.93334984,1.233252427,2.678489488,0.851720528,2.615497093,0.933329119,High
51:40.0,MCH_92,68.29640672,20.63023763,185.6158444,730,249,SUP_128,3.389594624,88.47450726,0.989762822,1.189241467,2.897056709,0.837099106,0.962796984,0.926192789,High
51:40.0,MCH_65,71.6776487,29.18988321,199.7225155,1492,442,SUP_121,4.847777954,74.69888423,0.800146121,1.45419062,1.661577133,0.653800131,9.578740971,0.814991087,High
51:40.0,MCH_161,77.61480204,36.24219583,119.7978683,1068,594,SUP_117,5.557281538,84.63808042,0.800113949,1.055253756,1.133487032,0.446330848,1.862530481,0.550602946,Medium
51:40.0,MCH_115,62.89834828,38.65822847,111.8774415,948,185,SUP_106,2.385264816,93.22494506,0.920212908,1.123334156,4.665732681,0.986201864,6.524075065,1,High
51:40.0,MCH_139,68.68875182,44.37316308,179.9239234,1166,548,SUP_146,6.186035074,79.31963771,0.949285254,1.187007797,0.12920136,0.760325313,2.721012716,0.183194391,Low
51:40.0,MCH_74,63.63297445,30.10780073,198.4814405,1137,207,SUP_112,3.024422961,77.729163,0.749825421,1.115682569,0.109053694,0.978887147,0.035680921,0.147629858,Low
51:40.0,MCH_116,65.51054634,58.53382473,97.47395098,874,542,SUP_103,2.238731699,82.68763387,0.987947181,1.179606524,2.356786672,0.951114267,1.001028541,0.767477698,High
51:40.0,MCH_70,73.93718299,34.51317203,64.54816239,1078,402,SUP_143,5.830636551,76.33902337,0.836152286,1.218825132,0.681499365,0.796470486,9.536978749,0.530874589,Medium
51:40.0,MCH_187,72.83169856,24.64587386,86.50060936,793,480,SUP_146,6.05329708,74.06927334,0.859127243,1.467727657,1.731124402,0.632029858,5.855600031,0.773635989,High
51:40.0,MCH_212,72.13412075,35.81776748,120.2924328,542,481,SUP_134,4.624666867,75.70842925,0.980466057,1.459080605,2.120832196,0.96376793,6.990174,0.796888855,High
51:40.0,MCH_93,73.48051954,25.64169699,167.3489519,951,225,SUP_102,2.645901749,74.40231973,0.70717054,1.413115766,2.97552889,0.968964571,4.26323448,1,High
51:40.0,MCH_169,65.09455421,51.68097397,81.88685449,1082,496,SUP_126,3.309691135,86.51656196,0.908281434,1.124948991,1.09840299,0.853223405,6.671236795,0.585530221,Medium
51:40.0,MCH_199,62.83466882,27.80613767,162.4049463,911,287,SUP_114,3.8001439,88.08669375,0.923987507,0.94898663,0.912633681,0.860430617,8.397406471,0.512909855,Medium
51:40.0,MCH_225,67.30770187,55.58631666,54.40666963,1327,270,SUP_104,2.906747681,86.5638153,0.981495146,0.965394798,4.362183599,0.704398165,7.729540756,1,High
51:40.0,MCH_68,73.54068683,42.52758874,55.86691246,1021,262,SUP_142,3.118936521,73.08418488,0.921767604,1.083861728,4.266795626,0.473234072,1.716387656,1,High
51:40.0,MCH_121,64.24029497,37.58607199,96.82430379,1045,566,SUP_100,4.039667406,81.80501618,0.821382577,1.157013167,1.648461908,0.747264071,3.586777692,0.672092198,Medium
51:40.0,MCH_139,79.12285775,58.91673987,137.4334698,1188,260,SUP_127,6.170100181,91.53574518,0.898888344,1.261138366,4.744733823,0.584592497,7.436564031,1,High
51:40.0,MCH_148,67.21229826,42.04793105,119.112183,745,194,SUP_145,5.974194154,86.60426447,0.952425094,1.061309441,3.875353825,0.605308711,4.30984417,1,High
51:40.0,MCH_247,70.62904699,58.14817019,130.314282,1450,128,SUP_116,6.027274866,70.00890347,0.929953705,1.243406759,3.454341032,0.701836877,9.36636449,1,High
51:40.0,MCH_66,74.43647381,33.84852538,115.8792639,1287,156,SUP_110,3.579630125,86.58842276,0.749628845,1.32335878,1.260189597,0.928998856,3.211703148,0.562262465,Medium
51:40.0,MCH_98,65.18572083,28.68203222,99.78431911,1314,375,SUP_116,4.427281082,84.02042806,0.957580738,0.954650269,3.593222925,0.806806889,8.820991711,1,High
51:40.0,MCH_204,69.8760515,58.82295403,108.3101131,357,373,SUP_120,6.403198056,74.97062792,0.78936954,1.093060303,1.29777592,0.629674741,3.217023314,0.568069157,Medium
51:40.0,MCH_224,75.13746641,31.95297449,184.4395102,810,543,SUP_104,5.042015429,86.25064801,0.789465614,1.365548117,4.67933203,0.88677669,0.710338228,1,High
51:40.0,MCH_238,73.88565946,34.8644041,143.777614,349,491,SUP_102,3.373011897,86.70315901,0.918390592,1.439079378,3.955398246,0.991151997,3.979616508,1,High
51:40.0,MCH_199,76.47479699,31.48189024,158.2137765,500,585,SUP_143,4.920027021,76.70533577,0.987119471,1.125148048,3.36575129,0.534449223,3.632749287,1,High
51:40.0,MCH_242,67.32238735,58.66010636,68.629267,1415,267,SUP_120,6.430477366,75.25608235,0.987763182,0.927261966,3.879352456,0.979098225,9.222784495,1,High
51:40.0,MCH_249,78.5475604,51.5800296,161.1654936,941,266,SUP_148,5.814127948,82.80197183,0.716435024,0.971110994,4.189424766,0.413883635,3.249541455,1,High
51:40.0,MCH_130,60.08725923,50.59663875,169.1696452,605,383,SUP_140,4.645841838,77.74841335,0.976786168,1.250805117,4.865850388,0.48540991,6.50479225,1,High
51:40.0,MCH_166,65.0006098,49.6915422,185.3968432,366,406,SUP_147,2.076768429,77.64987277,0.7122265,1.465491228,0.211551356,0.497589128,5.837073762,0.392069034,Low
51:40.0,MCH_155,66.87843177,20.80125189,195.5553453,477,503,SUP_130,2.627747408,90.95988749,0.726456965,0.97195351,3.936366642,0.82092193,4.458768098,1,High
51:40.0,MCH_198,71.02721988,45.95569465,72.43984178,1350,419,SUP_120,4.860344247,76.73888301,0.855942377,1.196864232,1.639592349,0.597353332,7.629751495,0.780319433,High
51:40.0,MCH_186,66.86427031,52.81437752,144.0336409,1334,299,SUP_111,6.211068864,83.74758513,0.717813675,1.346168066,3.111437357,0.720820267,3.968766709,1,High
51:40.0,MCH_107,68.36923078,25.88453258,165.5252175,915,573,SUP_119,2.58758447,93.26904328,0.941982704,1.159931552,1.999874729,0.425541917,8.329639687,0.809132419,High
51:40.0,MCH_243,79.60650018,31.24166018,101.8535073,1262,218,SUP_101,6.703284228,90.60100271,0.830065481,1.251337099,3.450374692,0.72999961,4.377304083,1,High
51:40.0,MCH_107,61.9666524,22.54020439,62.22578162,885,257,SUP_137,3.793389236,87.55503767,0.84197899,1.424228045,0.084308505,0.985894074,9.553392759,0.377861969,Low
51:40.0,MCH_200,75.29484092,49.14596367,170.0908229,1406,427,SUP_113,3.045456143,86.12644613,0.902416288,1.427331469,3.707375323,0.451661786,6.1656423,1,High
51:40.0,MCH_198,69.15591796,45.40700056,161.0569991,1335,422,SUP_115,4.627378615,85.01218274,0.840493548,1.450686739,4.942551224,0.691378554,8.688117811,1,High
51:40.0,MCH_162,59.18814599,44.08645479,126.1099733,550,380,SUP_115,4.166852583,70.53182029,0.907720682,1.123334001,1.282215189,0.740351741,0.357742484,0.507140739,Medium
51:40.0,MCH_114,75.9303479,41.630681,66.95489367,650,397,SUP_112,2.359203459,74.70993052,0.980956795,1.433678708,1.968023406,0.468061112,1.266715009,0.717367941,Medium
51:40.0,MCH_208,70.83689337,43.44818101,127.5207329,857,599,SUP_105,5.065653339,81.80974353,0.898761189,1.362427992,2.436462257,0.425725042,2.190971129,0.8925415,High
51:40.0,MCH_162,67.58766572,31.51682492,126.2783878,599,479,SUP_137,2.938743148,91.22673454,0.752613976,1.432846132,0.973014288,0.924705496,8.287772727,0.639395624,Medium
51:40.0,MCH_244,74.4025148,29.72161522,160.5446235,390,468,SUP_122,2.91627382,70.44943212,0.742757444,1.479900465,3.521518724,0.502729224,4.614990273,1,High
51:40.0,MCH_155,61.06436654,58.88741415,52.82787063,1193,318,SUP_106,2.084425549,70.15049934,0.88743182,1.409282442,2.842474142,0.498536434,3.204860926,1,High
51:40.0,MCH_114,70.5869375,52.75073291,138.3948836,1459,453,SUP_105,2.139523723,94.59059199,0.861802674,1.499400731,0.366677722,0.891413951,9.89637332,0.435581023,Low
51:40.0,MCH_186,62.67606655,53.08042654,83.81166618,492,531,SUP_126,2.973757269,74.70178644,0.778700266,1.432285701,4.844896515,0.768347209,4.063160032,1,High
51:40.0,MCH_166,71.89929051,59.96103143,107.1103667,355,344,SUP_140,2.734457983,90.44786701,0.742713696,0.966711873,4.385149495,0.787450773,6.186273963,1,High
51:40.0,MCH_191,77.56638682,23.25714535,142.2018797,527,525,SUP_125,4.118713285,92.6930639,0.95484391,0.998994664,1.144250688,0.671010899,4.818198823,0.547811849,Medium
51:40.0,MCH_71,71.18911097,32.63099847,59.4854707,926,413,SUP_131,3.785955829,77.03321289,0.950043935,1.095226733,3.369904006,0.587544952,1.377711755,1,High
51:40.0,MCH_198,78.10467788,48.53316782,97.27487532,320,100,SUP_125,6.422932942,80.20468415,0.705144154,1.450635866,3.827802587,0.572104703,4.768823433,1,High
51:40.0,MCH_164,75.24597958,28.61103183,186.750512,676,166,SUP_121,3.153445427,89.60425929,0.986613629,1.148452457,3.171996054,0.958839821,9.60618535,1,High
51:40.0,MCH_89,77.79825653,22.15762255,100.5288441,1372,141,SUP_137,3.181847991,77.48808692,0.728010033,0.986240393,4.217256106,0.670855904,1.386999997,1,High
51:40.0,MCH_247,77.60998834,22.26717202,92.2771782,1035,440,SUP_102,5.082994697,87.72743337,0.887200427,1.373160467,3.827246175,0.604310391,6.007350258,1,High
51:40.0,MCH_94,68.67661703,43.43494822,163.191667,1033,344,SUP_136,5.397008013,82.95991498,0.773526224,1.319899647,3.425265509,0.777652251,4.579608094,1,High
51:40.0,MCH_161,82.46660196,45.87729031,166.7499773,690,461,SUP_135,5.978464851,78.37767557,0.991425781,1.360354967,3.562734927,0.598806475,7.834439484,1,High
51:40.0,MCH_122,68.53946678,24.70122539,178.1811419,1491,158,SUP_114,2.191477094,74.78940149,0.926593833,1.236338798,4.472158782,0.814016645,8.102912132,1,High
51:40.0,MCH_110,76.81535125,31.79667005,73.85516931,1148,101,SUP_104,6.063954653,83.90239933,0.859475524,0.914587287,1.177004425,0.645230933,6.788636028,0.640253612,Medium
51:40.0,MCH_188,63.18272777,41.61395555,170.6651607,438,229,SUP_145,2.516025645,73.56652605,0.754350627,1.251076781,1.314242338,0.528814464,0.285334179,0.539753114,Medium
51:40.0,MCH_167,73.13259095,56.49999164,78.0659103,1318,129,SUP_147,4.738921796,85.70502795,0.954450868,1.039407907,4.311738626,0.957577503,3.067116318,1,High
51:40.0,MCH_176,72.63633457,21.7964234,134.5031826,978,228,SUP_147,2.93632099,86.0236573,0.867692225,1.015345755,3.778131203,0.783857772,7.588609654,1,High
51:40.0,MCH_80,68.30312764,30.21717374,55.30489162,1491,425,SUP_147,2.978628174,91.8899942,0.92869289,1.226936647,1.251058484,0.944724475,9.147909417,0.656092608,Medium
51:40.0,MCH_128,77.12429844,33.91356272,181.5748715,408,484,SUP_120,3.769211471,92.32013183,0.70039774,1.304606736,4.827865719,0.510011264,2.445108023,1,High
51:40.0,MCH_237,65.88016359,24.01815912,128.7311605,1388,190,SUP_120,5.165222558,79.52350892,0.885364709,1.019369078,0.201936541,0.755417478,9.209587722,0.339708786,Low
51:40.0,MCH_182,62.6314452,51.08382133,59.06663166,366,505,SUP_131,3.185836473,84.56133342,0.721693576,1.08653878,0.767028813,0.724837352,4.706224981,0.530197034,Medium
51:40.0,MCH_223,78.9695215,46.57752815,135.7208862,1284,449,SUP_128,4.67712168,86.27967894,0.979397787,0.907415691,0.742748993,0.586619692,9.72519986,0.503150038,Medium
51:40.0,MCH_178,67.78597635,22.58351755,96.84113869,831,123,SUP_111,4.628455487,91.51436607,0.817802555,1.493615861,2.134514018,0.408551091,3.998780022,0.793274432,High
51:40.0,MCH_161,56.15118208,33.53393428,64.14492058,1190,439,SUP_103,2.781151622,85.92721639,0.792069143,1.180822315,2.067100621,0.548805794,0.317083786,0.761437822,High
51:40.0,MCH_234,73.70416629,33.71784361,130.705406,969,361,SUP_140,5.587648576,71.23024835,0.844104078,1.13717095,3.41899857,0.765461304,6.766254047,1,High
51:40.0,MCH_164,69.38814379,33.14685518,198.072285,381,281,SUP_123,2.367573088,89.70614844,0.972812969,1.282478436,4.937877481,0.547215122,8.232993702,1,High
51:40.0,MCH_217,71.3884445,28.19602027,143.4718092,1141,531,SUP_125,2.53761429,82.93864931,0.857599995,1.48891706,2.301472299,0.628266364,7.951664826,0.942373571,High
51:40.0,MCH_231,71.09572741,33.63713739,159.9576913,1061,592,SUP_109,4.647131987,75.59976328,0.713381092,1.481848758,0.970317613,0.737740635,0.265242767,0.434240825,Low
51:40.0,MCH_243,65.83338463,55.57126498,77.72457024,1484,359,SUP_120,5.49285109,90.63447549,0.941468469,1.426991884,2.120104693,0.616254096,5.281463343,0.815765316,High
51:40.0,MCH_184,66.34832252,22.14748882,79.67948455,1453,470,SUP_110,5.681831491,82.0632608,0.800916624,1.240567706,3.984098786,0.967054497,1.302988772,1,High
51:40.0,MCH_147,70.17012809,37.93361053,160.585873,654,156,SUP_125,4.527718077,79.66589879,0.784075279,1.006212943,1.270986318,0.684362771,8.381201064,0.715934524,Medium
51:40.0,MCH_179,60.10228109,21.94956729,87.75360617,1326,528,SUP_108,3.765903617,84.08111339,0.903008966,0.949614646,0.988580689,0.48964601,2.923458266,0.469888161,Low
51:40.0,MCH_142,70.9011568,37.76679762,145.0308905,634,535,SUP_141,3.7832509,70.32570568,0.938851692,1.392176422,3.47246032,0.468093895,7.065072218,1,High
51:40.0,MCH_222,70.97056822,21.7256792,182.7926419,625,425,SUP_126,2.697424335,79.82627521,0.75106058,1.346466822,1.51803537,0.435593573,2.977767471,0.628444075,Medium
51:40.0,MCH_186,78.09427803,59.21578448,69.93304449,1220,430,SUP_142,5.917792025,84.66139932,0.71655019,1.41804603,1.758533158,0.533863004,8.091923204,0.873019752,High
51:40.0,MCH_83,68.9335707,57.974802,77.11134726,1086,357,SUP_100,6.138238918,73.25447057,0.97147692,1.400303299,3.004014684,0.97082601,4.56915386,1,High
51:40.0,MCH_64,66.24983116,23.94944379,129.4304916,738,144,SUP_105,2.983785616,87.04347577,0.79352086,1.494161061,3.278965895,0.650986224,9.062251406,1,High
51:40.0,MCH_149,73.17974945,23.6066797,154.6221512,460,366,SUP_107,2.177299713,75.52937613,0.918208866,0.962597316,2.921773727,0.663610976,0.34716075,1,High
51:40.0,MCH_224,66.24300645,47.1690054,137.3245086,376,241,SUP_134,4.744894257,70.81539109,0.964828212,1.231797353,2.894282032,0.754307899,4.782068773,1,High
51:40.0,MCH_240,72.29313993,22.82553765,72.71873628,558,459,SUP_142,4.446658333,82.15408096,0.819470102,0.976776848,3.699157673,0.431199388,2.766895842,1,High
51:40.0,MCH_106,66.04941588,42.73005246,125.8584109,859,555,SUP_145,3.263473788,82.45724719,0.943364182,0.906986105,0.368909498,0.4613956,4.59056192,0.271525967,Low
51:40.0,MCH_128,71.96160592,37.04302125,62.88429094,1219,331,SUP_132,4.598501605,71.65337287,0.857430635,1.292929715,4.375757838,0.851924179,7.721972918,1,High
51:40.0,MCH_198,59.54735106,28.93561137,119.8486575,711,401,SUP_116,3.938535746,81.589025,0.892532912,1.253460531,1.704394218,0.767932886,2.852598268,0.632032305,Medium
51:40.0,MCH_89,59.51683939,56.11182108,187.3690703,365,472,SUP_114,5.939768906,71.78268202,0.711582142,0.912425555,2.815931147,0.655721137,0.140043483,1,High
51:40.0,MCH_200,72.96396345,43.29186624,64.63680558,635,510,SUP_146,2.66122167,90.52339369,0.853475991,1.440632116,4.732082415,0.656526442,6.646479617,1,High
51:40.0,MCH_173,68.44120333,53.35329825,142.2381215,1422,407,SUP_132,4.356200531,74.13742909,0.931187035,1.234035279,4.578102612,0.934889166,9.547383622,1,High
51:40.0,MCH_232,64.45023247,51.08074692,69.33776494,1378,135,SUP_139,4.492794879,72.57645683,0.815228416,1.032930745,1.867789723,0.914170888,4.5120275,0.763213953,High
51:40.0,MCH_221,75.19060491,25.88343938,106.5258003,353,387,SUP_104,5.145857654,93.60806657,0.952589281,1.287517048,1.653717551,0.698080145,9.46097,0.72352543,Medium
51:40.0,MCH_135,70.83903848,29.56475372,54.6973567,353,368,SUP_140,3.918092642,76.76371008,0.811426258,1.081006563,1.13973721,0.932001527,3.347519982,0.550727049,Medium
51:40.0,MCH_109,68.37497184,27.44427058,160.6057702,782,319,SUP_135,6.826699064,81.60563845,0.766678523,1.304902089,4.178733654,0.455806188,9.497636744,1,High
51:40.0,MCH_78,75.1602107,37.36720806,98.54363413,792,102,SUP_106,4.005334577,91.13357476,0.875625579,1.380028447,3.60113989,0.455417191,5.745400852,1,High
51:40.0,MCH_200,64.78572681,27.85698741,99.47284155,871,408,SUP_149,5.15145635,76.70007891,0.794086855,1.221132165,3.819003548,0.919539036,1.168131076,1,High
51:40.0,MCH_151,76.24282186,20.27944478,181.0662954,452,403,SUP_122,3.352617007,77.9130812,0.726201379,1.175895996,1.43898688,0.734176591,7.148396988,0.763233087,High
51:40.0,MCH_163,74.91233273,44.62783587,71.16710021,1067,385,SUP_107,4.124397009,73.43664018,0.843750679,1.39053782,2.059457967,0.407737338,3.979221786,0.808800598,High
51:40.0,MCH_245,74.09594144,28.8143344,100.0401446,1244,402,SUP_145,5.430840098,77.71815282,0.958346821,0.915937949,2.812622695,0.871505702,5.383567425,0.991722364,High
51:40.0,MCH_183,65.11237077,54.38111898,53.8125772,909,463,SUP_104,5.698649849,92.60284692,0.879978014,1.249178979,3.823003013,0.458855921,1.7131863,1,High
51:40.0,MCH_68,63.8910748,44.67174937,100.2356738,1294,179,SUP_112,2.929932663,93.0921304,0.705711506,1.084777852,1.052846304,0.976351968,5.538191723,0.642654471,Medium
51:40.0,MCH_196,64.17716058,57.48383701,192.284737,573,510,SUP_129,3.493919663,72.87961361,0.839253808,1.320307747,1.066289783,0.749851972,5.869758302,0.518703655,Medium
51:40.0,MCH_109,77.2173274,57.70431339,139.4259551,702,532,SUP_112,6.136033975,93.11852863,0.968179323,1.457725365,1.389987769,0.65136159,2.172520364,0.50002126,Medium
51:40.0,MCH_65,62.39391376,33.96243902,70.42466802,877,498,SUP_135,3.648457414,89.57659983,0.944252896,0.934557167,2.84934145,0.54278366,3.97214807,1,High
51:40.0,MCH_173,71.82981455,22.39676396,118.453524,877,321,SUP_148,2.794687854,84.491481,0.835145327,1.344083352,2.864217752,0.707801939,6.673278658,1,High
51:40.0,MCH_126,69.22709487,59.02143161,194.8309828,970,563,SUP_144,6.072731078,89.14175987,0.798994168,1.174438239,4.595969216,0.965146275,7.100928413,1,High
51:40.0,MCH_118,77.27272106,47.05151966,127.5813541,1171,153,SUP_120,6.236565926,84.52973782,0.928335808,0.985174997,1.979872178,0.403904531,0.729186924,0.731143992,Medium
51:40.0,MCH_228,61.02160678,38.51984497,102.5630098,859,368,SUP_144,5.195995297,84.28150441,0.801471833,1.415825171,2.055623371,0.712929111,7.61042494,0.91748903,High
51:40.0,MCH_180,67.55036784,51.1547122,118.834029,1346,563,SUP_100,5.133224778,87.50077424,0.748651932,1.371395671,4.846495085,0.885541772,8.880198499,1,High
51:40.0,MCH_96,68.70425002,44.93637271,178.6869191,322,252,SUP_126,2.530252628,76.64159796,0.736383188,1.238051154,4.468159372,0.627472797,7.48564883,1,High
51:40.0,MCH_67,68.71998597,28.90578695,145.8159345,455,333,SUP_137,4.257184886,71.52199517,0.77926966,1.472972091,0.568571252,0.866194681,5.693143833,0.380362043,Low
51:40.0,MCH_191,68.33581437,23.85409243,171.3430019,1469,251,SUP_150,5.1990838,82.17495911,0.953748255,1.025762366,2.175362231,0.900382041,6.664548814,0.86019218,High
51:40.0,MCH_245,69.19650763,27.01514748,166.8808087,409,527,SUP_129,3.554790171,88.91546876,0.724895121,1.479575086,2.01218933,0.862619947,2.43671206,0.774388786,High
51:40.0,MCH_144,72.9311556,53.04252946,53.63037171,888,495,SUP_120,6.967372779,82.67964706,0.854707923,0.994590377,2.275504966,0.682161552,1.664508827,0.847239479,High
51:40.0,MCH_186,71.10059709,34.60257477,197.5849798,933,236,SUP_106,4.248882642,75.32865002,0.75636235,1.078928191,3.117529522,0.750571684,7.135028833,1,High
51:40.0,MCH_110,69.85771175,35.81934544,138.3676606,531,309,SUP_148,3.191190042,91.19816831,0.836028645,1.23885513,4.357226582,0.527929313,9.66261838,1,High
51:40.0,MCH_129,72.35972303,49.06489031,72.36641098,814,154,SUP_116,6.32882687,80.8438099,0.74449173,0.942543012,4.282483221,0.575012513,6.38798193,1,High
51:40.0,MCH_107,73.39221461,53.43957911,147.443418,1394,316,SUP_106,6.325070689,91.0582409,0.925709577,1.285538182,1.922495553,0.940410834,0.866477931,0.660069359,Medium
51:40.0,MCH_132,62.52176204,51.44734858,66.56288165,736,169,SUP_139,4.404109909,82.14029026,0.766392568,1.430515693,1.217670113,0.995613435,6.255901939,0.628608757,Medium
51:40.0,MCH_62,68.57197315,23.36223715,167.4664654,426,381,SUP_135,6.607002367,90.90712026,0.824086181,1.152565689,3.456788328,0.860533809,6.93699684,1,High
51:40.0,MCH_232,79.17848027,34.27198407,137.5344918,902,113,SUP_125,6.346741048,79.92141026,0.706838821,1.070789414,1.718615473,0.893956784,5.488717467,0.824362113,High
51:40.0,MCH_167,67.78446079,28.14435328,127.3135833,607,463,SUP_131,3.510486475,74.00238697,0.781230464,1.013898481,1.05434121,0.411812857,9.828547192,0.643255887,Medium
51:40.0,MCH_213,71.96011372,28.77344363,50.41697905,1407,552,SUP_127,4.169516872,72.30313789,0.917074824,1.485158149,2.831877852,0.894580076,9.031757529,1,High
51:40.0,MCH_87,69.80459546,55.53324164,146.5312975,1490,106,SUP_118,3.58257969,89.23879167,0.880188691,1.20217703,0.797492586,0.97441169,4.954012392,0.441816921,Low
51:40.0,MCH_148,69.36579201,35.75870574,184.7284689,803,403,SUP_143,6.446185805,92.61646183,0.981701295,1.370636893,3.435554355,0.962084222,6.789728621,1,High
51:40.0,MCH_123,62.73479969,21.7449442,122.9517325,1014,364,SUP_135,6.592156838,90.74252976,0.876889718,1.279595372,4.861820368,0.898687097,4.938681806,1,High
51:40.0,MCH_219,69.32198671,31.83851148,178.0945588,781,396,SUP_122,5.19609019,82.39316225,0.932396654,1.106519727,0.847717833,0.757578831,5.763479751,0.48313195,Low
51:40.0,MCH_228,71.77581334,39.54974316,148.3515961,1123,549,SUP_141,3.648842115,88.22758608,0.936591488,1.094618273,2.854633004,0.560372474,9.614041853,1,High
51:40.0,MCH_123,66.8815757,21.69854289,144.7279972,1353,383,SUP_102,6.853521667,80.82933246,0.937014953,1.304891818,3.088681442,0.981472048,1.153602186,1,High
51:40.0,MCH_93,70.82408528,31.7597457,181.4294357,1078,400,SUP_122,5.616021287,73.13924423,0.847779027,1.018859146,3.97709273,0.854726801,1.993159367,1,High
51:40.0,MCH_144,76.99980316,43.41794942,199.1187135,1120,473,SUP_137,4.280251386,83.42059261,0.824291538,1.292145176,4.578018708,0.611632157,4.368653033,1,High
51:40.0,MCH_112,62.58952833,56.6772822,54.43572265,471,327,SUP_148,6.01279213,80.01355801,0.985083592,1.102218249,4.299449018,0.983396947,0.014460755,1,High
51:40.0,MCH_106,71.85791495,27.72713646,90.63044428,646,443,SUP_104,6.316051369,80.47021183,0.843031274,1.419848643,1.810719822,0.607308385,6.472587963,0.806735121,High
51:40.0,MCH_155,66.3033231,34.2070691,140.56758,630,558,SUP_132,6.218782346,88.79711179,0.776587629,1.330889303,1.532809957,0.678733518,3.357696296,0.633701462,Medium
51:40.0,MCH_171,78.04397532,42.5722611,56.56701913,637,149,SUP_119,3.745052407,73.29954738,0.80565288,1.318712969,2.226728479,0.758314713,4.416599073,0.921832145,High
51:40.0,MCH_68,71.1167727,57.95500282,74.70459005,963,378,SUP_107,2.583174436,93.78629178,0.824833011,1.097885327,0.512578015,0.693758283,4.207047768,0.391324956,Low
51:40.0,MCH_153,72.98739107,33.18490749,85.68912871,724,572,SUP_103,3.824111647,89.32599798,0.917636293,1.112585025,3.910377249,0.427217968,4.728443472,1,High
51:40.0,MCH_64,65.26333866,30.0734086,148.2278739,989,464,SUP_118,3.208325174,84.14490649,0.825057351,1.302501128,4.348021533,0.990176735,0.184557071,1,High
51:40.0,MCH_157,73.64452174,29.1691046,180.1928167,452,170,SUP_105,5.345614865,73.92978673,0.739147275,1.4057681,4.46915242,0.815710267,5.02446413,1,High
